Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	Progress	dGMaxMin	CriteriaType	CriteriaVarType	CriteriaPercentage
450	11	0	1.125	0.222569362	0.312046676	0.222569362	0.371788164	0.119883701	0.0628164964	0	0	0	0	3
455	11	0	1.1375	0.218711049	0.309074771	0.218711049	0.371788164	0.109348911	0.0630785815	0	0	0	0	3
460	11	0	1.15	0.214371923	0.306764945	0.214371923	0.371788164	0.111658736	0.0633512249	0	0	0	0	3
465	11	0	1.1625	0.209954769	0.302549224	0.209954769	0.371788164	0.100353443	0.0636323171	0	0	0	0	3
470	11	0	1.175	0.205978792	0.298989091	0.205978792	0.371788164	0.0963507169	0.0639144267	0	0	0	0	3
475	11	0	1.1875	0.202604422	0.295203949	0.202604422	0.371788164	0.0992690684	0.0641887177	0	0	0	0	3
480	12	0	1.2	0.20003564	0.291209805	0.20003564	0.371788164	0.0894533681	0.0644430358	0	0	0	0	3
485	12	0	1.2125	0.198333597	0.288944532	0.198333597	0.371788164	0.0917186415	0.0646824521	0	0	0	0	3
490	12	0	1.225	0.197076892	0.282802453	0.197076892	0.371788164	0.0837766861	0.064841006	0	0	0	0	3
495	12	0	1.2375	0.195959812	0.278471025	0.195959812	0.371788164	0.081726866	0.0649076582	0	0	0	0	3
500	12	0	1.25	0.194812894	0.274082847	0.194812894	0.371788164	0.0861150434	0.0648337588	0	0	0	0	3
505	12	0	1.2625	0.193727417	0.269643939	0.193727417	0.371788164	0.0787011665	0.0645656705	0	0	0	0	3
510	12	0	1.275	0.192573422	0.26776417	0.192573422	0.371788164	0.0805809352	0.0643298221	0	0	0	0	3
515	12	0	1.2875	0.190926952	0.260647669	0.190926952	0.370165679	0.0800869033	0.0635371419	0	0	0	0	3
520	13	0	1.3	0.188496989	0.256105952	0.188496989	0.367538077	0.0833048596	0.0625080331	0	0	0	0	3
525	13	0	1.3125	0.185647323	0.251558683	0.185647323	0.363562826	0.0878521284	0.0613115837	0	0	0	0	3
530	13	0	1.325	0.182907533	0.247042301	0.182907533	0.358370542	0.0923685107	0.0600431418	0	0	0	0	3
535	13	0	1.3375	0.180500082	0.24541932	0.180500082	0.358370542	0.0939914917	0.0593968783	0	0	0	0	3
540	13	0	1.35	0.178298215	0.238247437	0.178298215	0.345191837	0.101163375	0.0593968783	0	0	0	0	3
545	13	0	1.3625	0.176025641	0.234018282	0.176025641	0.33729876	0.10539253	0.0593968783	0	0	0	0	3
550	13	0	1.375	0.173660359	0.229927322	0.173660359	0.329127978	0.10948349	0.0593968783	0	0	0	0	3
555	13	0	1.3875	0.171270216	0.225980878	0.171270216	0.320902769	0.113429934	0.0593968783	0	0	0	0	3
560	13	0	1.4	0.169050802	0.224592339	0.169050802	0.320902769	0.114818472	0.0593968783	0	0	0	0	3
565	14	0	1.4125	0.167010921	0.218539484	0.167010921	0.304951184	0.120638827	0.0593968783	0	0	0	0	3
570	14	0	1.425	0.16465413	0.215032057	0.16465413	0.297000506	0.123672806	0.0593968783	0	0	0	0	3
575	14	0	1.4375	0.162302819	0.211664615	0.162302819	0.289041257	0.125828941	0.0593968783	0	0	0	0	3
580	14	0	1.45	0.159793447	0.20843342	0.159793447	0.28134595	0.121552502	0.0593968783	0	0	0	0	3
585	14	0	1.4625	0.157346004	0.207187385	0.157346004	0.28134595	0.123999946	0.0593968783	0	0	0	0	3
590	14	0	1.475	0.155410194	0.202367289	0.155410194	0.267185475	0.111775281	0.0593968783	0	0	0	0	3
595	14	0	1.4875	0.15341404	0.199523003	0.15341404	0.260730811	0.107316772	0.0593968783	0	0	0	0	3
600	14	0	1.5	0.151255772	0.196786127	0.151255772	0.255145981	0.103890209	0.0593968783	0	0	0	0	3
605	15	0	1.5125	0.149537802	0.194145923	0.149537802	0.250362915	0.100825113	0.0593968783	0	0	0	0	3
610	15	0	1.525	0.148187931	0.191591548	0.148187931	0.246003357	0.0978154261	0.0593968783	0	0	0	0	3
615	15	0	1.5375	0.147019369	0.189116948	0.147019369	0.242184533	0.0951651642	0.0593968783	0	0	0	0	3
620	15	0	1.55	0.146121172	0.186715364	0.146121172	0.238895512	0.0927743401	0.0593968783	0	0	0	0	3
625	15	0	1.5625	0.14518042	0.184372487	0.14518042	0.235788821	0.0906084006	0.0593968783	0	0	0	0	3
630	15	0	1.575	0.144024658	0.182078383	0.144024658	0.232860217	0.0888355588	0.0593968783	0	0	0	0	3
635	15	0	1.5875	0.142633335	0.179822711	0.142633335	0.229493624	0.0868602889	0.0593968783	0	0	0	0	3
640	15	0	1.6	0.140523959	0.177598469	0.140523959	0.226028693	0.0855047341	0.0593968783	0	0	0	0	3
645	16	0	1.6125	0.137080055	0.175374753	0.137080055	0.222569362	0.0854893075	0.0593968783	0	0	0	0	3
650	16	0	1.625	0.13197748	0.173109956	0.13197748	0.218711049	0.0867335691	0.0593968783	0	0	0	0	3
655	16	0	1.6375	0.124910764	0.170764949	0.124910764	0.214371923	0.0894611584	0.0593968783	0	0	0	0	3
660	16	0	1.65	0.116456105	0.168317054	0.116456105	0.209954769	0.0934986641	0.0593968783	0	0	0	0	3
665	16	0	1.6625	0.10785917	0.165764664	0.10785917	0.205978792	0.098119622	0.0593968783	0	0	0	0	3
670	16	0	1.675	0.100769839	0.16313444	0.100769839	0.202604422	0.101834583	0.0593968783	0	0	0	0	3
675	16	0	1.6875	0.0950633589	0.160445913	0.0950633589	0.20003564	0.104972282	0.0593968783	0	0	0	0	3
680	16	0	1.7	0.0908769716	0.157716947	0.0908769716	0.198333597	0.107456625	0.0593968783	0	0	0	0	3
685	17	0	1.7125	0.0893358335	0.154992003	0.0893358335	0.197076892	0.107741058	0.0593968783	0	0	0	0	3
690	17	0	1.725	0.0903578915	0.152324028	0.0893358335	0.195959812	0.106623978	0.0593968783	0	0	0	0	3
695	17	0	1.7375	0.0925933336	0.149739866	0.0893358335	0.194812894	0.105477061	0.0593968783	0	0	0	0	3
700	17	0	1.75	0.0941869985	0.147224218	0.0893358335	0.193727417	0.104391584	0.0593968783	0	0	0	0	3
705	17	0	1.7625	0.0948765102	0.144752945	0.0893358335	0.192573422	0.103237589	0.0593968783	0	0	0	0	3
710	17	0	1.775	0.094643505	0.142304698	0.0893358335	0.190926952	0.101591119	0.0593968783	0	0	0	0	3
715	17	0	1.7875	0.093850321	0.139877782	0.0893358335	0.188496989	0.0991611553	0.0593968783	0	0	0	0	3
720	18	0	1.8	0.0937558201	0.137509253	0.0893358335	0.185647323	0.0963114898	0.0593968783	0	0	0	0	3
725	18	0	1.8125	0.0954742323	0.135254925	0.0893358335	0.182907533	0.0935716994	0.0593968783	0	0	0	0	3
730	18	0	1.825	0.0985696599	0.133146478	0.0893358335	0.180500082	0.0911642481	0.0593968783	0	0	0	0	3
735	18	0	1.8375	0.100522851	0.131147048	0.0893358335	0.178298215	0.0889623816	0.0593968783	0	0	0	0	3
740	18	0	1.85	0.0988752962	0.129161475	0.0893358335	0.176025641	0.0866898075	0.0593968783	0	0	0	0	3
745	18	0	1.8625	0.0956784979	0.127152796	0.0893358335	0.173660359	0.0843245259	0.0593968783	0	0	0	0	3
750	18	0	1.875	0.0932836753	0.125143379	0.0893358335	0.171270216	0.0819343828	0.0593968783	0	0	0	0	3
755	18	0	1.8875	0.0929029711	0.123184198	0.0893358335	0.169050802	0.0797149686	0.0593968783	0	0	0	0	3
760	18	0	1.9	0.0925383177	0.121271386	0.0893358335	0.167010921	0.077675088	0.0593968783	0	0	0	0	3
765	19	0	1.9125	0.0918524389	0.119392424	0.0893358335	0.16465413	0.0753182967	0.0593968783	0	0	0	0	3
770	19	0	1.925	0.0913227516	0.117559139	0.0893358335	0.162302819	0.0729669858	0.0593968783	0	0	0	0	3
775	19	0	1.9375	0.0903642206	0.115760674	0.0893358335	0.159793447	0.070457614	0.0593968783	0	0	0	0	3
780	19	0	1.95	0.088564221	0.113979944	0.088564221	0.157346004	0.0687817829	0.0593968783	0	0	0	0	3
785	19	0	1.9625	0.0871412009	0.112224824	0.0871412009	0.155410194	0.068268993	0.0593968783	0	0	0	0	3
790	19	0	1.975	0.0861652397	0.1104937	0.0861652397	0.15341404	0.0672488001	0.0593968783	0	0	0	0	3
795	19	0	1.9875	0.0856202436	0.108798855	0.0856202436	0.151255772	0.0656355286	0.0593968783	0	0	0	0	3
800	19	0	2	0.085091954	0.107144759	0.085091954	0.149537802	0.0644458482	0.0593968783	0	0	0	0	3
805	19	0	2.0125	0.0844135007	0.105516652	0.0844135007	0.148187931	0.0637744299	0.0593968783	0	0	0	0	3
810	20	0	2.025	0.0836176759	0.103902395	0.0836176759	0.147019369	0.063401693	0.0593968783	0	0	0	0	3
815	20	0	2.0375	0.0824311572	0.10228769	0.0824311572	0.146121172	0.0636900143	0.0593968783	0	0	0	0	3
820	20	0	2.05	0.0804111613	0.101754116	0.0804111613	0.146121172	0.0657100102	0.0593968783	0	0	0	0	3
825	20	0	2.0625	0.077229773	0.0989461737	0.077229773	0.144024658	0.0667948847	0.0593968783	0	0	0	0	3
830	20	0	2.075	0.0741573948	0.0971994922	0.0741573948	0.142633335	0.0684759406	0.0593968783	0	0	0	0	3
835	20	0	2.0875	0.0732269797	0.0954643333	0.0732269797	0.140523959	0.0672969796	0.0593968783	0	0	0	0	3
840	20	0	2.1	0.0739061191	0.0937988873	0.0732269797	0.137080055	0.0638530749	0.0593968783	0	0	0	0	3
845	20	0	2.1125	0.0750252478	0.0933409936	0.0732269797	0.137080055	0.0638530749	0.0593968783	0	0	0	0	3
850	21	0	2.125	0.076318818	0.0908560505	0.0732269797	0.124910764	0.0516837844	0.0593968783	0	0	0	0	3
855	21	0	2.1375	0.0776154878	0.0896736686	0.0732269797	0.116456105	0.0432291252	0.0593968783	0	0	0	0	3
860	21	0	2.15	0.0785533372	0.0887260994	0.0732269797	0.10785917	0.0346321905	0.0593968783	0	0	0	0	3
865	21	0	2.1625	0.0788904196	0.0880018807	0.0732269797	0.100769839	0.0275428596	0.0593968783	0	0	0	0	3
870	21	0	2.175	0.0786434218	0.0877736256	0.0732269797	0.100769839	0.0275428596	0.0593968783	0	0	0	0	3
875	21	0	2.1875	0.078335123	0.0870305143	0.0732269797	0.100522851	0.0272958714	0.0593968783	0	0	0	0	3
880	21	0	2.2	0.07838641	0.0867182503	0.0732269797	0.100522851	0.0272958714	0.0593968783	0	0	0	0	3
885	21	0	2.2125	0.0785610758	0.0864488814	0.0732269797	0.100522851	0.0272958714	0.0593968783	0	0	0	0	3
890	21	0	2.225	0.0785965381	0.0861548475	0.0732269797	0.100522851	0.0272958714	0.0593968783	0	0	0	0	3
895	22	0	2.2375	0.0783021532	0.0859633184	0.0732269797	0.100522851	0.0272958714	0.0593968783	0	0	0	0	3
900	22	0	2.25	0.0778218518	0.0853884393	0.0732269797	0.100522851	0.0272958714	0.0593968783	0	0	0	0	3
905	22	0	2.2625	0.0773116181	0.084949317	0.0732269797	0.100522851	0.0272958714	0.0593968783	0	0	0	0	3
910	22	0	2.275	0.0767260795	0.0845013814	0.0732269797	0.100522851	0.0272958714	0.0593968783	0	0	0	0	3
915	22	0	2.2875	0.0759350541	0.0840534997	0.0732269797	0.100522851	0.0272958714	0.0593968783	0	0	0	0	3
920	22	0	2.3	0.0757227502	0.0838503107	0.0732269797	0.100522851	0.0272958714	0.0593968783	0	0	0	0	3
925	22	0	2.3125	0.075528979	0.0831040417	0.0732269797	0.100522851	0.0272958714	0.0593968783	0	0	0	0	3
930	22	0	2.325	0.0747099721	0.0825075495	0.0732269797	0.100522851	0.0272958714	0.0593968783	0	0	0	0	3
935	22	0	2.3375	0.0743587548	0.0818534471	0.0732269797	0.0988752962	0.0256483165	0.0593968783	0	0	0	0	3
940	23	0	2.35	0.0739164646	0.0812294763	0.0732269797	0.0956784979	0.0224515182	0.0593968783	0	0	0	0	3
945	23	0	2.3625	0.0733306429	0.0810368218	0.0732269797	0.0956784979	0.0224515182	0.0593968783	0	0	0	0	3
950	23	0	2.375	0.072679143	0.0801556666	0.072679143	0.0929029711	0.0202238281	0.0593968783	0	0	0	0	3
955	23	0	2.3875	0.0715397471	0.079621586	0.0715397471	0.0925383177	0.0209985706	0.0593968783	0	0	0	0	3
960	23	0	2.4	0.0699415422	0.0790566666	0.0699415422	0.0918524389	0.0219108967	0.0593968783	0	0	0	0	3
965	23	0	2.4125	0.0686445758	0.07847647	0.0686445758	0.0913227516	0.0226781757	0.0593968783	0	0	0	0	3
970	23	0	2.425	0.0676828757	0.0782132116	0.0676828757	0.0913227516	0.0236398759	0.0593968783	0	0	0	0	3
975	23	0	2.4375	0.0669577253	0.0773003107	0.0669577253	0.088564221	0.0216064957	0.0593968783	0	0	0	0	3
980	23	0	2.45	0.066356172	0.0767451095	0.066356172	0.0871412009	0.0207850289	0.0593968783	0	0	0	0	3
985	24	0	2.4625	0.0657446042	0.0762101946	0.0657446042	0.0861652397	0.0204206355	0.0593968783	0	0	0	0	3
990	24	0	2.475	0.0651753973	0.0756854485	0.0651753973	0.0856202436	0.0204448463	0.0593968783	0	0	0	0	3
995	24	0	2.4875	0.0645218004	0.0754131644	0.0645218004	0.0856202436	0.0210984432	0.0593968783	0	0	0	0	3
1000	24	0	2.5	0.0638441108	0.0746267914	0.0638441108	0.0844135007	0.02056939	0.0593968783	0	0	0	0	3
1005	24	0	2.5125	0.0631586833	0.0740954209	0.0631586833	0.0836176759	0.0204589926	0.0593968783	0	0	0	0	3
1010	24	0	2.525	0.062460624	0.0735664946	0.062460624	0.0824311572	0.0199705332	0.0593968783	0	0	0	0	3
1015	24	0	2.5375	0.0617632068	0.0730497959	0.0617632068	0.0804111613	0.0186479545	0.0593968783	0	0	0	0	3
