Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	Progress	dGMaxMin	CriteriaType	CriteriaVarType	CriteriaPercentage
435	11	0	1.0875	308368.985	277957.902	242567.667	308368.985	65168.6822	28724.0815	0	675512	0	0	3
440	11	0	1.1	309431.436	280480.556	245328.767	309431.436	62941.1088	28724.0815	0	678186	0	0	3
445	11	0	1.1125	310479.61	282109.327	246824.127	310479.61	62330.0943	28724.0815	0	680755	0	0	3
450	11	0	1.125	311513.353	283726.558	248402.694	311513.353	63110.659	28724.0815	0	683202	0	0	3
455	11	0	1.1375	312528.033	285329.692	250053.94	312528.033	61322.9194	28724.0815	0	685546	0	0	3
460	11	0	1.15	313517.473	286017.198	250053.94	313517.473	62010.4263	28724.0815	0	687836	0	0	3
465	11	0	1.1625	314479.916	288484.034	253540.473	314479.916	60562.064	28724.0815	0	690475	0	0	3
470	11	0	1.175	315417.947	290030.971	255371.556	315417.947	60046.3908	28724.0815	0	693328	0	0	3
475	11	0	1.1875	316336.65	291555.098	257274.694	316336.65	59061.9561	28724.0815	0	696126	0	0	3
480	12	0	1.2	317243.279	293054.313	259247.832	317243.279	57995.448	28724.0815	0	698891	0	0	3
485	12	0	1.2125	318144.906	293666.279	259247.832	318144.906	58897.0743	28724.0815	0	701624	0	0	3
490	12	0	1.225	319044.686	295970.847	263357.335	319044.686	55687.3513	28724.0815	0	704291	0	0	3
495	12	0	1.2375	319941.972	297385.463	265469.208	319941.972	54472.764	28724.0815	0	706907	0	0	3
500	12	0	1.25	320836.25	298769.639	267612.622	320836.25	53223.6275	28724.0815	0	709488	0	0	3
505	12	0	1.2625	321727.214	300122.504	269771.291	321727.214	51955.9231	28724.0815	0	712017	0	0	3
510	12	0	1.275	322615.619	300671.116	269771.291	322615.619	52844.3279	28724.0815	0	714492	0	0	3
515	12	0	1.2875	323499.395	302732.763	274087.105	323499.395	49412.2893	28724.0815	0	716920	0	0	3
520	13	0	1.3	324370.63	303989.852	276214.066	324370.63	48156.5636	28724.0815	0	719303	0	0	3
525	13	0	1.3125	325220.367	305215.009	278299.195	325220.367	46921.1723	28724.0815	0	721640	0	0	3
530	13	0	1.325	326046.451	306408.69	280328.1	326046.451	45718.3509	28724.0815	0	723938	0	0	3
535	13	0	1.3375	326853.256	306907.338	280328.1	326853.256	46525.1557	28724.0815	0	726207	0	0	3
540	13	0	1.35	327646.449	308705.686	284186.39	327646.449	43460.059	28724.0815	0	728441	0	0	3
545	13	0	1.3625	328427.493	309811.713	286007.383	328427.493	42420.1105	28724.0815	0	730636	0	0	3
550	13	0	1.375	329195.516	310891.417	287754.545	329195.516	41440.9712	28724.0815	0	732946	0	0	3
555	13	0	1.3875	329949.418	311946.288	289430.454	329949.418	40518.9643	28724.0815	0	735232	0	0	3
560	13	0	1.4	330690.089	312403.454	289430.454	330690.089	41259.6354	28724.0815	0	737482	0	0	3
565	14	0	1.4125	331417.261	313987.304	292577.737	331417.261	38839.5239	28724.0815	0	739712	0	0	3
570	14	0	1.425	332130.488	314976.123	294058.616	332130.488	38071.8715	28724.0815	0	741904	0	0	3
575	14	0	1.4375	332830.144	315945.411	295479.17	332830.144	37350.9733	28724.0815	0	744077	0	0	3
580	14	0	1.45	333514.04	316896.283	296841.136	333514.04	36672.9046	28724.0815	0	746605	0	0	3
585	14	0	1.4625	334179.958	317317.836	296841.136	334179.958	37338.8227	28724.0815	0	749102	0	0	3
590	14	0	1.475	334833.899	318746.893	299405.711	334833.899	35428.188	28724.0815	0	751543	0	0	3
595	14	0	1.4875	335479.879	319648.747	300618.75	335479.879	34861.1291	28724.0815	0	753906	0	0	3
600	14	0	1.5	336115.066	320536.155	301791.401	336115.066	34323.6641	28724.0815	0	756211	0	0	3
605	15	0	1.5125	336741.424	321409.905	302931.479	336741.424	33809.9452	28724.0815	0	758445	0	0	3
610	15	0	1.525	337359.789	322270.613	304044.74	337359.789	33315.0486	28724.0815	0	760739	0	0	3
615	15	0	1.5375	337973.228	323118.825	305137.918	337973.228	32835.3101	28724.0815	0	763130	0	0	3
