Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	Progress	dGMaxMin	CriteriaType	CriteriaVarType	CriteriaPercentage
390	9	0	0.975	0.00307739513	0.00667322275	0.00307739513	0.0124697221	0.00939232699	0	0	0.0293129	0	0	3
395	10	0	0.9875	0.00298313117	0.00643605797	0.00298313117	0.0120014268	0.00901829563	0	0	0.0292527	0	0	3
400	10	0	1	0.00289351746	0.00620836024	0.00289351746	0.0115506941	0.00865717664	0.00382026744	0	0.029185	0	0	3
405	10	0	1.0125	0.0028082956	0.00598980028	0.0028082956	0.011115784	0.00830748844	0.00382026744	0	0.0291165	0	0	3
410	10	0	1.025	0.00272711725	0.00591022264	0.00272711725	0.011115784	0.00838866679	0.00382026744	0	0.0291014	0	0	3
415	10	0	1.0375	0.00264951052	0.00557891946	0.00264951052	0.0102925377	0.00764302719	0.00382026744	0	0.0290952	0	0	3
420	10	0	1.05	0.00257506823	0.00538598272	0.00257506823	0.00990561325	0.00733054502	0.00382026744	0	0.0290928	0	0	3
425	10	0	1.0625	0.00250341778	0.00520092783	0.00250341778	0.00953648758	0.0070330698	0.00382026744	0	0.0290901	0	0	3
430	10	0	1.075	0.00243412906	0.00502336887	0.00243412906	0.00918699995	0.00675287088	0.00382026744	0	0.0290872	0	0	3
435	11	0	1.0875	0.00236680156	0.00495857454	0.00236680156	0.00918699995	0.00682019839	0.00382026744	0	0.029084	0	0	3
440	11	0	1.1	0.00230204269	0.00468894335	0.00230204269	0.00855344468	0.00625140198	0.00382026744	0	0.0290805	0	0	3
445	11	0	1.1125	0.00224045013	0.00453111849	0.00224045013	0.00827033729	0.00602988716	0.00382026744	0	0.0290766	0	0	3
450	11	0	1.125	0.00218170475	0.00437890268	0.00218170475	0.00800233104	0.00582062629	0.00382026744	0	0.0290721	0	0	3
455	11	0	1.1375	0.00212533612	0.0042319778	0.00212533612	0.0077418765	0.00561654038	0.00382026744	0	0.0290669	0	0	3
460	11	0	1.15	0.00207121016	0.00417927615	0.00207121016	0.0077418765	0.00567066634	0.00382026744	0	0.0290611	0	0	3
465	11	0	1.1625	0.00201930713	0.00395354542	0.00201930713	0.00723636195	0.00521705482	0.00382026744	0	0.0290546	0	0	3
470	11	0	1.175	0.00196946561	0.00382187301	0.00196946561	0.00699472438	0.00502525878	0.00382026744	0	0.0290471	0	0	3
475	11	0	1.1875	0.00192141853	0.00369504036	0.00192141853	0.00676108036	0.00483966183	0.00382026744	0	0.0290388	0	0	3
480	12	0	1.2	0.0018749269	0.00357288653	0.0018749269	0.00652936473	0.00465443783	0.00382026744	0	0.0290287	0	0	3
485	12	0	1.2125	0.001829906	0.00353037481	0.001829906	0.00652936473	0.00469945873	0.00382026744	0	0.0290161	0	0	3
490	12	0	1.225	0.00178620137	0.00334256565	0.00178620137	0.00607297134	0.00428676997	0.00382026744	0	0.0290007	0	0	3
495	12	0	1.2375	0.00174353935	0.00323432985	0.00174353935	0.00585153379	0.00410799444	0.00382026744	0	0.0289825	0	0	3
500	12	0	1.25	0.00170176757	0.00313058569	0.00170176757	0.00563585581	0.00393408824	0.00382026744	0	0.0289613	0	0	3
505	12	0	1.2625	0.00166070821	0.003031207	0.00166070821	0.00542625696	0.00376554875	0.00382026744	0	0.0289369	0	0	3
510	12	0	1.275	0.0016202087	0.00299679241	0.0016202087	0.00542625696	0.00380604826	0.00382026744	0	0.028909	0	0	3
515	12	0	1.2875	0.00158019152	0.00284497168	0.00158019152	0.00502851008	0.00344831856	0.00382026744	0	0.0288777	0	0	3
520	13	0	1.3	0.00154062681	0.0027577746	0.00154062681	0.0048404524	0.00329982559	0.00382026744	0	0.0288428	0	0	3
525	13	0	1.3125	0.00150146785	0.00267429999	0.00150146785	0.00465937234	0.00315790449	0.00382026744	0	0.028804	0	0	3
530	13	0	1.325	0.00146271194	0.00259438348	0.00146271194	0.00448787878	0.00302516684	0.00382026744	0	0.0287616	0	0	3
535	13	0	1.3375	0.00142448264	0.00256584931	0.00142448264	0.00448787878	0.00306339613	0.00382026744	0	0.0287146	0	0	3
540	13	0	1.35	0.00138678047	0.00244432429	0.00138678047	0.00417166554	0.00278488507	0.00382026744	0	0.0286607	0	0	3
545	13	0	1.3625	0.00134956525	0.00237377179	0.00134956525	0.00402406939	0.00267450414	0.00382026744	0	0.0286031	0	0	3
550	13	0	1.375	0.00131283129	0.00230599083	0.00131283129	0.00388511996	0.00257228867	0.00382026744	0	0.0285419	0	0	3
555	13	0	1.3875	0.00127662705	0.00224077851	0.00127662705	0.00375229179	0.00247566474	0.00382026744	0	0.0284773	0	0	3
560	13	0	1.4	0.00124100677	0.00221639384	0.00124100677	0.00375229179	0.00251128502	0.00382026744	0	0.0284094	0	0	3
565	14	0	1.4125	0.00120600961	0.00211751076	0.00120600961	0.00350469259	0.00229868298	0.00382026744	0	0.0283377	0	0	3
570	14	0	1.425	0.00117169015	0.0020591857	0.00117169015	0.00338983706	0.00221814692	0.00382026744	0	0.0282622	0	0	3
575	14	0	1.4375	0.00113821832	0.00200289523	0.00113821832	0.00328054667	0.00214232835	0.00382026744	0	0.028183	0	0	3
580	14	0	1.45	0.00110571038	0.00194852432	0.00110571038	0.0031764759	0.00207076552	0.00382026744	0	0.0280999	0	0	3
585	14	0	1.4625	0.00107424735	0.0019272005	0.00107424735	0.0031764759	0.00210222855	0.00382026744	0	0.0280131	0	0	3
590	14	0	1.475	0.00104391875	0.0018451317	0.00104391875	0.00298313117	0.00193921242	0.00382026744	0	0.0279202	0	0	3
595	14	0	1.4875	0.00101477362	0.00179592276	0.00101477362	0.00289351746	0.00187874383	0.00382026744	0	0.0278218	0	0	3
600	14	0	1.5	0.000986807168	0.001748255	0.000986807168	0.0028082956	0.00182148843	0.00382026744	0	0.0277202	0	0	3
605	15	0	1.5125	0.000959989801	0.00170204736	0.000959989801	0.00272711725	0.00176712745	0.00382026744	0	0.0276187	0	0	3
610	15	0	1.525	0.00093431806	0.00165722738	0.00093431806	0.00264951052	0.00171519246	0.00382026744	0	0.0275153	0	0	3
615	15	0	1.5375	0.000909746762	0.00161373329	0.000909746762	0.00257506823	0.00166532147	0.00382026744	0	0.0274089	0	0	3
620	15	0	1.55	0.000886209369	0.00157151181	0.000886209369	0.00250341778	0.00161720841	0.00382026744	0	0.0272996	0	0	3
625	15	0	1.5625	0.000863610105	0.00153051662	0.000863610105	0.00243412906	0.00157051896	0.00382026744	0	0.0271873	0	0	3
630	15	0	1.575	0.000841824027	0.001490709	0.000841824027	0.00236680156	0.00152497753	0.00382026744	0	0.0270715	0	0	3
635	15	0	1.5875	0.000820550984	0.00145205273	0.000820550984	0.00230204269	0.00148149171	0.00382026744	0	0.0269508	0	0	3
640	15	0	1.6	0.000799429706	0.00141448741	0.000799429706	0.00224045013	0.00144102042	0.00382026744	0	0.0268259	0	0	3
645	16	0	1.6125	0.000778208993	0.00137793138	0.000778208993	0.00218170475	0.00140349576	0.00382026744	0	0.0266974	0	0	3
650	16	0	1.625	0.000757031619	0.00134231455	0.000757031619	0.00212533612	0.0013683045	0.00382026744	0	0.0265616	0	0	3
655	16	0	1.6375	0.000736310324	0.00130758891	0.000736310324	0.00207121016	0.00133489983	0.00382026744	0	0.0264079	0	0	3
660	16	0	1.65	0.000716365877	0.0012737178	0.000716365877	0.00201930713	0.00130294126	0.00382026744	0	0.0262314	0	0	3
