Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	Progress	dGMaxMin	CriteriaType	CriteriaVarType	CriteriaPercentage
415	10	0	1.0375	46718.2347	39508.1074	34334.1704	46718.2347	12384.0643	6893.51166	55.6	274465	0	0	3
420	10	0	1.05	47453.9181	39836.1011	34648.009	47453.9181	12805.9091	6949.65568	54.2	275798	0	0	3
425	10	0	1.0625	48174.9862	40174.2755	35137.4882	48174.9862	13037.4979	7004.97413	53.7	277115	0	0	3
430	10	0	1.075	48923.4461	40518.9245	35773.7088	48923.4461	13149.7373	7060.56459	53.6	278422	0	0	3
435	11	0	1.0875	49661.4592	40741.9131	35773.7088	49661.4592	13887.7504	7116.08663	51.2	279724	0	0	3
440	11	0	1.1	50445.4703	41216.0255	36946.1956	50445.4703	13499.2748	7172.42837	53.1	281022	0	0	3
445	11	0	1.1125	51184.0472	41571.9718	37040.4976	51184.0472	14143.5496	7228.55934	51.1	282310	0	0	3
450	11	0	1.125	51855.7968	41942.3542	37238.6985	51855.7968	14617.0984	7283.54036	49.8	283588	0	0	3
455	11	0	1.1375	52535.9503	42324.7855	37936.6232	52535.9503	14599.3271	7337.79965	50.2	284855	0	0	3
460	11	0	1.15	53249.6963	42591.2468	37936.6232	53249.6963	15313.0732	7391.93755	48.2	286115	0	0	3
465	11	0	1.1625	53975.8604	43092.3994	38716.0343	53975.8604	15259.8261	7446.12534	48.7	287371	0	0	3
470	11	0	1.175	54678.9564	43487.1426	38716.0343	54678.9564	15962.922	7500.10499	46.9	288623	0	0	3
475	11	0	1.1875	55363.1867	43899.6211	38716.0343	55363.1867	16647.1524	7553.72807	45.3	289864	0	0	3
480	12	0	1.2	55980.2939	44327.3155	38716.0343	55980.2939	17264.2596	7606.4235	44	291090	0	0	3
485	12	0	1.2125	56493.5039	44624.0518	38716.0343	56493.5039	17777.4696	7657.44779	43	292294	0	0	3
490	12	0	1.225	56971.8297	45206.3134	38716.0343	56971.8297	17144.7849	7706.51306	44.9	293473	0	0	3
495	12	0	1.2375	57430.7993	45655.0834	38716.0343	57430.7993	16606.4362	7753.20778	46.6	294626	0	0	3
500	12	0	1.25	57873.1007	46111.3077	38716.0343	57873.1007	16803.7564	7796.13156	46.3	295753	0	0	3
505	12	0	1.2625	58272.4346	46576.5257	38716.0343	58272.4346	15588.6451	7832.08288	50.2	296861	0	0	3
510	12	0	1.275	58652.8008	46871.069	38716.0343	58652.8008	15883.1884	7867.35931	49.5	297952	0	0	3
515	12	0	1.2875	59067.053	47540.2422	38716.0343	59067.053	14795.0318	7873.20579	53.2	299028	0	0	3
520	13	0	1.3	59533.609	48043.6792	38716.0343	59533.609	14555.215	7857.96227	53.9	300089	0	0	3
525	13	0	1.3125	59998.2538	48563.2684	38716.0343	59998.2538	14939.493	7822.07682	52.3	301135	0	0	3
530	13	0	1.325	60406.8315	49097.5336	38716.0343	60406.8315	14438.0887	7768.85385	53.8	302167	0	0	3
535	13	0	1.3375	60759.1614	49381.9636	38716.0343	60759.1614	14722.5187	7721.53071	52.4	303184	0	0	3
