Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	Progress	dGMaxMin	CriteriaType	CriteriaVarType	CriteriaPercentage
410	10	0	1.025	192.093803	191.850885	178.854181	240.822084	61.9679034	37.6490411	60.7	636.28	0	0	3
415	10	0	1.0375	193.497123	189.543593	178.854181	232.244414	53.3902331	37.6490411	70.5	635.676	0	0	3
420	10	0	1.05	194.829454	188.608219	178.854181	227.137803	48.2836224	37.6490411	77.9	635.106	0	0	3
425	10	0	1.0625	196.081168	187.831803	178.854181	221.86602	43.0118389	37.6490411	87.5	634.601	0	0	3
430	10	0	1.075	197.301628	187.217693	178.854181	216.544427	37.6902463	37.6490411	99.8	634.167	0	0	3
435	11	0	1.0875	198.490657	187.492643	178.854181	216.544427	37.6902463	37.6490411	99.8	633.773	0	0	3
440	11	0	1.1	199.752173	186.481733	178.854181	205.444831	26.5906496	37.6490411	100	633.354	0	0	3
445	11	0	1.1125	200.975578	186.370002	178.854181	200.975578	22.1213971	37.6490411	100	632.955	0	0	3
450	11	0	1.125	202.143493	186.437379	178.854181	202.143493	23.2893122	37.6490411	100	632.629	0	0	3
455	11	0	1.1375	203.3288	186.653794	178.854181	203.3288	24.4746194	37.6490411	100	632.164	0	0	3
460	11	0	1.15	204.604144	187.091608	178.854181	204.604144	25.7499628	37.6490411	100	631.644	0	0	3
465	11	0	1.1625	205.95775	187.396703	178.854181	205.95775	27.1035686	37.6490411	100	631.093	0	0	3
470	11	0	1.175	207.403516	187.905844	178.854181	207.403516	28.5493345	37.6490411	100	630.592	0	0	3
475	11	0	1.1875	208.981301	188.50866	178.854181	208.981301	30.1271199	37.6490411	100	630.131	0	0	3
480	12	0	1.2	210.593187	189.195067	178.854181	210.593187	26.8580782	37.6490411	100	629.757	0	0	3
485	12	0	1.2125	212.225477	189.756784	178.854181	212.225477	26.8580782	37.6490411	100	629.299	0	0	3
490	12	0	1.225	213.940711	190.728669	178.854181	213.940711	25.2901663	37.6490411	100	628.729	0	0	3
495	12	0	1.2375	215.724102	191.565345	178.854181	215.724102	25.2901663	37.6490411	100	628.668	0	0	3
500	12	0	1.25	217.51858	192.450325	178.854181	217.51858	25.2901663	37.6490411	100	628.843	0	0	3
505	12	0	1.2625	219.230049	193.38609	178.854181	219.230049	25.2901663	37.6490411	100	628.892	0	0	3
510	12	0	1.275	220.867833	194.056376	178.854181	220.867833	25.2901663	37.6490411	100	628.934	0	0	3
515	12	0	1.2875	222.528909	195.418892	178.854181	222.528909	25.2901663	37.6490411	100	628.972	0	0	3
520	13	0	1.3	224.28334	196.519903	178.854181	224.28334	25.2901663	37.6490411	100	629.347	0	0	3
525	13	0	1.3125	226.05478	197.676766	178.854181	226.05478	25.2901663	37.6490411	100	629.813	0	0	3
530	13	0	1.325	227.765791	198.884353	178.854181	227.765791	25.2901663	37.6490411	100	630.17	0	0	3
535	13	0	1.3375	229.387058	199.628321	178.854181	229.387058	25.2901663	37.6490411	100	630.338	0	0	3
540	13	0	1.35	230.97593	201.438451	178.854181	230.97593	23.8563598	37.6490411	100	630.35	0	0	3
545	13	0	1.3625	232.582594	202.781661	178.89543	232.582594	22.675106	37.6490411	100	630.236	0	0	3
550	13	0	1.375	234.202459	204.164337	179.096504	234.202459	21.9446523	37.6490411	100	630.067	0	0	3
555	13	0	1.3875	235.83673	205.582842	179.528413	235.83673	19.7680531	37.6490411	100	630.055	0	0	3
560	13	0	1.4	237.433442	206.359686	179.528413	237.433442	19.9896843	37.6490411	100	630.247	0	0	3
565	14	0	1.4125	239.009763	208.501809	180.976597	239.009763	22.1318071	37.6490411	100	630.341	0	0	3
570	14	0	1.425	240.692323	209.994702	182.034465	240.692323	23.6247003	37.6490411	100	630.27	0	0	3
575	14	0	1.4375	242.441582	211.50488	183.28865	242.441582	25.1348782	37.6490411	100	630.147	0	0	3
580	14	0	1.45	244.268801	213.029384	184.664356	244.268801	26.6593819	37.6490411	100	629.994	0	0	3
585	14	0	1.4625	246.056152	213.834915	184.664356	246.056152	27.4649129	37.6490411	100	631.799	0	0	3
590	14	0	1.475	247.731634	216.104852	187.592458	247.731634	29.7348504	37.6490411	100	634.879	0	0	3
595	14	0	1.4875	249.493766	217.652385	189.151494	249.493766	31.2823831	37.6490411	100	637.555	0	0	3
600	14	0	1.5	251.348614	219.207313	190.65833	251.348614	32.8373111	37.6490411	100	639.908	0	0	3
605	15	0	1.5125	253.126119	220.769008	192.093803	253.126119	34.3990058	37.6490411	100	641.97	0	0	3
610	15	0	1.525	254.870353	222.338422	193.497123	254.870353	35.9684196	37.6490411	100	643.745	0	0	3
615	15	0	1.5375	256.598583	223.915958	194.829454	256.598583	37.5459561	37.6490411	100	645.231	0	0	3
620	15	0	1.55	258.253022	225.501547	196.081168	258.253022	39.1315453	37.6490411	96.2	646.497	0	0	3
625	15	0	1.5625	259.872927	227.096341	197.301628	259.872927	40.7263392	37.6490411	92.4	647.587	0	0	3
630	15	0	1.575	261.445217	228.699931	198.490657	261.445217	42.329929	37.6490411	88.9	648.54	0	0	3
635	15	0	1.5875	263.008357	230.312873	199.752173	263.008357	43.9428715	37.6490411	85.6	648.738	0	0	3
640	15	0	1.6	264.697233	231.9365	200.975578	264.697233	45.5664979	37.6490411	82.6	645.181	0	0	3
645	16	0	1.6125	266.586315	233.576768	202.143493	266.586315	47.1393893	37.6490411	79.8	639.034	0	0	3
650	16	0	1.625	268.674592	235.240046	203.3288	268.674592	48.5862515	37.6490411	77.4	635.1	0	0	3
655	16	0	1.6375	270.997787	236.931771	204.604144	270.997787	49.8401628	37.6490411	75.5	635.742	0	0	3
660	16	0	1.65	273.716237	238.659573	205.95775	273.716237	51.2628696	37.6490411	73.4	636.373	0	0	3
665	16	0	1.6625	277.03671	240.436547	207.403516	277.03671	52.5307025	37.6490411	71.6	637.236	0	0	3
670	16	0	1.675	281.022726	242.277027	208.981301	281.022726	53.7683672	37.6490411	70	638.632	0	0	3
675	16	0	1.6875	285.657317	244.193928	210.593187	285.657317	54.998861	37.6490411	68.4	640.107	0	0	3
680	16	0	1.7	290.655159	246.195477	212.225477	290.655159	56.4386929	37.6490411	66.7	641.127	0	0	3
685	17	0	1.7125	295.421457	248.275376	213.940711	295.421457	57.5467076	37.6490411	65.4	642.024	0	0	3
690	17	0	1.725	299.71735	250.419792	215.724102	299.71735	58.8544478	37.6490411	63.9	643.014	0	0	3
695	17	0	1.7375	303.58906	252.616416	217.51858	303.58906	60.1660908	37.6490411	62.5	643.955	0	0	3
700	17	0	1.75	307.488514	254.865665	219.230049	307.488514	61.4795748	37.6490411	61.2	644.858	0	0	3
705	17	0	1.7625	311.622774	257.175483	220.867833	311.622774	63.1191065	37.6490411	59.6	645.689	0	0	3
710	17	0	1.775	315.959631	259.552778	222.528909	315.959631	64.1338855	37.6490411	58.7	646.37	0	0	3
715	17	0	1.7875	320.422442	262.000116	224.28334	320.422442	65.4802135	37.6490411	57.4	646.85	0	0	3
720	18	0	1.8	324.644866	264.509154	226.05478	324.644866	66.8323879	37.6490411	56.3	647.081	0	0	3
725	18	0	1.8125	328.329467	267.066021	227.765791	328.329467	68.1816686	37.6490411	55.2	647.077	0	0	3
730	18	0	1.825	331.365335	269.65601	229.387058	331.365335	70.0276888	37.6490411	53.7	647.608	0	0	3
735	18	0	1.8375	334.194897	272.276206	230.97593	334.194897	70.8377553	37.6490411	53.1	649.091	0	0	3
740	18	0	1.85	337.34141	274.935343	232.582594	337.34141	72.1536819	37.6490411	52.1	649.931	0	0	3
745	18	0	1.8625	340.53583	277.634174	234.202459	340.53583	73.4698371	37.6490411	51.2	649.442	0	0	3
750	18	0	1.875	343.615085	280.369489	235.83673	343.615085	74.7866471	37.6490411	50.3	649.178	0	0	3
755	18	0	1.8875	346.480774	283.135591	237.433442	346.480774	76.7759043	37.6490411	49	649.399	0	0	3
760	18	0	1.9	349.54607	285.938406	239.009763	349.54607	77.4365972	37.6490411	48.6	649.165	0	0	3
765	19	0	1.9125	352.645299	288.779295	240.692323	352.645299	78.7845924	37.6490411	47.7	649.354	0	0	3
770	19	0	1.925	355.465841	291.648633	242.441582	355.465841	80.1437524	37.6490411	46.9	649.666	0	0	3
775	19	0	1.9375	358.164581	294.541708	244.268801	358.164581	81.5123236	37.6490411	46.1	649.769	0	0	3
780	19	0	1.95	360.85653	297.456401	246.056152	360.85653	83.6214859	37.6490411	45	649.547	0	0	3
785	19	0	1.9625	363.387472	300.389684	247.731634	363.387472	84.2848314	37.6490411	44.6	649.04	0	0	3
790	19	0	1.975	365.899032	303.343869	249.493766	365.899032	85.6914836	37.6490411	43.9	648.54	0	0	3
795	19	0	1.9875	368.408246	306.316731	251.348614	368.408246	87.1094176	37.6490411	43.2	648.033	0	0	3
800	19	0	2	370.98931	309.307748	253.126119	370.98931	88.5387403	37.6490411	42.5	647.631	0	0	3
805	19	0	2.0125	373.659847	312.321091	254.870353	373.659847	89.9826698	37.6490411	41.8	647.408	0	0	3
810	20	0	2.025	376.502704	315.3619	256.598583	376.502704	91.445942	37.6490411	41.1	647.978	0	0	3
815	20	0	2.0375	379.434018	318.432786	258.253022	379.434018	92.9312387	37.6490411	40.5	647.202	0	0	3
820	20	0	2.05	382.635969	319.998717	258.253022	382.635969	94.49717	37.6490411	39.8	646.535	0	0	3
825	20	0	2.0625	386.201964	324.700586	261.445217	386.201964	96.0006546	37.6490411	39.2	646.399	0	0	3
830	20	0	2.075	389.757055	327.908382	263.008357	389.757055	97.5955081	37.6490411	38.5	646.371	0	0	3
835	20	0	2.0875	393.121537	331.161211	264.697233	393.121537	99.2247112	37.6490411	37.9	646.327	0	0	3
840	20	0	2.1	396.23218	334.449585	266.586315	396.23218	100.872816	37.6490411	37.3	646.192	0	0	3
845	20	0	2.1125	398.990194	336.023746	266.586315	398.990194	102.446978	37.6490411	36.7	646.004	0	0	3
850	21	0	2.125	401.183608	341.072407	270.997787	401.183608	104.140637	37.6490411	36.1	645.745	0	0	3
855	21	0	2.1375	402.866077	344.369114	273.716237	402.866077	105.709542	37.6490411	35.6	645.436	0	0	3
860	21	0	2.15	404.154727	347.630077	277.03671	404.154727	107.19353	37.6490411	35.1	645.05	0	0	3
865	21	0	2.1625	405.309819	350.836904	281.022726	405.309819	108.559877	37.6490411	34.6	644.849	0	0	3
870	21	0	2.175	406.498388	352.194502	281.022726	406.498388	109.917474	37.6490411	34.2	644.884	0	0	3
875	21	0	2.1875	407.609933	357.022611	290.655159	407.609933	110.827134	37.6490411	33.9	644.832	0	0	3
880	21	0	2.2	408.506891	359.968905	295.421457	408.506891	111.693528	37.6490411	33.7	644.721	0	0	3
885	21	0	2.2125	409.242556	362.814432	299.71735	409.242556	109.525206	37.6490411	34.3	644.617	0	0	3
890	21	0	2.225	409.886189	365.568653	303.58906	409.886189	106.297129	37.6490411	35.4	644.533	0	0	3
895	22	0	2.2375	410.495862	366.664439	303.58906	410.495862	106.906802	37.6490411	35.2	644.428	0	0	3
900	22	0	2.25	411.037381	370.830045	311.622774	411.037381	99.4146066	37.6490411	37.8	644.291	0	0	3
905	22	0	2.2625	411.512439	373.327286	315.959631	411.512439	95.5528081	37.6490411	39.4	644.129	0	0	3
910	22	0	2.275	411.935002	375.726671	320.422442	411.935002	91.5125598	37.6490411	41.1	643.975	0	0	3
915	22	0	2.2875	412.345647	378.024751	324.644866	412.345647	87.700781	37.6490411	42.9	643.844	0	0	3
920	22	0	2.3	412.566389	378.86723	324.644866	412.566389	87.9215231	37.6490411	42.8	643.726	0	0	3
925	22	0	2.3125	412.7442	382.333157	331.365335	412.7442	81.3788653	37.6490411	46.2	643.608	0	0	3
930	22	0	2.325	412.909835	384.37177	334.194897	412.909835	78.7149385	37.6490411	47.8	643.487	0	0	3
935	22	0	2.3375	412.927193	386.340077	337.34141	412.927193	75.5857827	37.6490411	49.8	643.363	0	0	3
940	23	0	2.35	412.934117	388.229895	340.53583	412.934117	72.3982871	37.6490411	52	643.237	0	0	3
945	23	0	2.3625	412.895596	388.831497	340.53583	412.934117	72.3982871	37.6490411	52	643.111	0	0	3
950	23	0	2.375	412.803906	391.768609	346.480774	412.934117	66.4533432	37.6490411	56.6	642.988	0	0	3
955	23	0	2.3875	412.805289	393.426722	349.54607	412.934117	63.3880472	37.6490411	59.3	642.866	0	0	3
960	23	0	2.4	412.885442	395.010207	352.645299	412.934117	60.2888183	37.6490411	62.4	642.758	0	0	3
965	23	0	2.4125	413.016901	396.519497	355.465841	413.016901	57.5510608	37.6490411	65.4	642.651	0	0	3
970	23	0	2.425	413.195258	396.926223	355.465841	413.195258	57.7294174	37.6490411	65.2	642.547	0	0	3
975	23	0	2.4375	413.391974	399.343417	360.85653	413.391974	52.5354444	37.6490411	71.6	642.448	0	0	3
980	23	0	2.45	413.572164	400.661308	363.387472	413.572164	50.1846922	37.6490411	75	644.139	0	0	3
985	24	0	2.4625	413.715263	401.919503	365.899032	413.715263	47.8162314	37.6490411	78.7	645.818	0	0	3
990	24	0	2.475	413.791436	403.116813	368.408246	413.791436	45.3831908	37.6490411	82.9	647.333	0	0	3
995	24	0	2.4875	413.835511	403.378244	368.408246	413.835511	45.427265	37.6490411	82.8	648.679	0	0	3
1000	24	0	2.5	413.839912	405.323759	373.659847	413.839912	40.1800647	37.6490411	93.7	649.847	0	0	3
1005	24	0	2.5125	413.823355	406.327847	376.502704	413.839912	37.3372071	37.6490411	100	650.857	0	0	3
1010	24	0	2.525	413.798567	407.260244	379.434018	413.839912	34.4058932	37.6490411	100	651.724	0	0	3
1015	24	0	2.5375	413.769729	408.118636	382.635969	413.839912	31.2039421	37.6490411	100	652.458	0	0	3
1020	24	0	2.55	413.752628	408.896553	386.201964	413.839912	27.6379476	37.6490411	100	653.073	0	0	3
1025	25	0	2.5625	413.764343	409.585612	389.757055	413.839912	24.0828562	37.6490411	100	653.581	0	0	3
1030	25	0	2.575	413.778559	410.18615	393.121537	413.839912	20.7183743	37.6490411	100	654.043	0	0	3
1035	25	0	2.5875	413.808832	410.703332	396.23218	413.839912	17.607732	37.6490411	100	654.428	0	0	3
1040	25	0	2.6	413.844619	411.143643	398.990194	413.844619	14.8544253	37.6490411	100	654.742	0	0	3
1045	25	0	2.6125	413.848055	411.51509	401.183608	413.848055	12.6644468	37.6490411	100	654.992	0	0	3
1050	25	0	2.625	413.892573	411.832814	402.866077	413.892573	11.0264959	37.6490411	100	655.184	0	0	3
1055	25	0	2.6375	413.893028	412.108488	404.154727	413.893028	9.73830189	37.6490411	100	655.324	0	0	3
1060	25	0	2.65	413.875366	412.351504	405.309819	413.893028	8.583209	37.6490411	100	655.42	0	0	3
1065	25	0	2.6625	413.863245	412.565339	406.498388	413.893028	7.39464046	37.6490411	100	655.475	0	0	3
1070	26	0	2.675	413.855316	412.749263	407.609933	413.893028	6.28309544	37.6490411	100	655.492	0	0	3
1075	26	0	2.6875	413.849978	412.905264	408.506891	413.893028	5.386137	37.6490411	100	655.471	0	0	3
1080	26	0	2.7	413.911404	413.040377	409.242556	413.911404	4.66884794	37.6490411	100	655.281	0	0	3
1085	26	0	2.7125	414.122038	413.162364	409.886189	414.122038	4.23584891	37.6490411	100	654.866	0	0	3
1090	26	0	2.725	414.403318	413.275292	410.495862	414.403318	3.90745561	37.6490411	100	654.76	0	0	3
1095	26	0	2.7375	414.802601	413.38296	411.037381	414.802601	3.76522058	37.6490411	100	654.64	0	0	3
1100	26	0	2.75	415.236996	413.487951	411.512439	415.236996	3.72455698	37.6490411	100	654.508	0	0	3
1105	26	0	2.7625	415.812637	413.595456	411.935002	415.812637	3.87763438	37.6490411	100	654.366	0	0	3
1110	27	0	2.775	416.464119	413.708684	412.345647	416.464119	4.11847149	37.6490411	100	654.214	0	0	3
1115	27	0	2.7875	417.188861	413.829764	412.566389	417.188861	4.62247181	37.6490411	100	654.056	0	0	3
1120	27	0	2.8	417.992449	413.965415	412.7442	417.992449	5.24824838	37.6490411	100	653.892	0	0	3
1125	27	0	2.8125	418.915006	414.119685	412.803906	418.915006	6.11109978	37.6490411	100	653.647	0	0	3
1130	27	0	2.825	420.184746	414.301558	412.803906	420.184746	7.38083945	37.6490411	100	653.238	0	0	3
1135	27	0	2.8375	421.706211	414.521034	412.803906	421.706211	8.90230491	37.6490411	100	652.676	0	0	3
1140	27	0	2.85	423.263891	414.779278	412.803906	423.263891	10.4599851	37.6490411	100	652.341	0	0	3
1145	27	0	2.8625	424.967428	415.081074	412.803906	424.967428	12.163522	37.6490411	100	651.737	0	0	3
1150	27	0	2.875	426.675751	415.42787	412.805289	426.675751	13.8704621	37.6490411	100	651.059	0	0	3
1155	28	0	2.8875	428.220033	415.813239	412.885442	428.220033	15.3345904	37.6490411	100	650.869	0	0	3
1160	28	0	2.9	429.515714	416.228995	413.016901	429.515714	16.4988123	37.6490411	100	650.73	0	0	3
1165	28	0	2.9125	430.551171	416.667352	413.195258	430.551171	17.3559132	37.6490411	100	650.552	0	0	3
1170	28	0	2.925	431.309865	417.120217	413.391974	431.309865	17.7768003	37.6490411	100	650.311	0	0	3
1175	28	0	2.9375	431.838186	417.581373	413.572164	431.838186	16.9200647	37.6490411	100	650.086	0	0	3
1180	28	0	2.95	432.16514	418.046197	413.715263	432.16514	16.1266944	37.6490411	100	649.925	0	0	3
1185	28	0	2.9625	432.365932	418.512464	413.752628	432.365932	15.3956509	37.6490411	100	649.766	0	0	3
1190	28	0	2.975	432.483678	418.97977	413.752628	432.483678	15.6015253	37.6490411	100	649.605	0	0	3
1195	28	0	2.9875	432.540795	419.447402	413.752628	432.540795	14.1236424	37.6490411	100	649.437	0	0	3
1200	29	0	3	432.563779	419.915499	413.752628	432.563779	13.5876514	37.6490411	100	649.264	0	0	3
1205	29	0	3.0125	432.573224	420.384245	413.752628	432.573224	13.1240016	37.6490411	100	649.087	0	0	3
1210	29	0	3.025	432.579329	420.853764	413.752628	432.579329	12.7351278	37.6490411	100	648.908	0	0	3
1215	29	0	3.0375	432.580392	421.324031	413.752628	432.580392	12.4274779	37.6490411	100	648.73	0	0	3
1220	29	0	3.05	432.572713	421.794533	413.764343	432.580392	12.2089206	37.6490411	100	648.552	0	0	3
1225	29	0	3.0625	432.558825	422.264395	413.778559	432.580392	12.0782451	37.6490411	100	648.371	0	0	3
