Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	Progress	dGMaxMin	CriteriaType	CriteriaVarType	CriteriaPercentage
1095	26	0	2.7375	-0.608748616	-0.592496016	-0.608748616	-0.578888148	0.0211744556	0.0593968783	100	0	0	0	3
1100	26	0	2.75	-0.609672344	-0.593265621	-0.609672344	-0.579398382	0.0215049382	0.0593968783	100	0	0	0	3
1105	26	0	2.7625	-0.610533698	-0.594044004	-0.610533698	-0.57998392	0.0218353855	0.0593968783	100	0	0	0	3
1110	27	0	2.775	-0.611711918	-0.594837204	-0.611711918	-0.580774946	0.0221807037	0.0593968783	100	0	0	0	3
1115	27	0	2.7875	-0.613069166	-0.59564456	-0.613069166	-0.58098725	0.0227848702	0.0593968783	100	0	0	0	3
1120	27	0	2.8	-0.614255705	-0.596476271	-0.614255705	-0.581181021	0.0228703125	0.0593968783	100	0	0	0	3
1125	27	0	2.8125	-0.615218624	-0.597327211	-0.615218624	-0.582000028	0.0231247604	0.0593968783	100	0	0	0	3
1130	27	0	2.825	-0.61741595	-0.598212609	-0.61741595	-0.582351245	0.0233560561	0.0593968783	100	0	0	0	3
1135	27	0	2.8375	-0.620255569	-0.599160217	-0.620255569	-0.582793535	0.0236796934	0.0593968783	100	0	0	0	3
1140	27	0	2.85	-0.621603551	-0.600130468	-0.621603551	-0.583379357	0.0244572893	0.0593968783	100	0	0	0	3
1145	27	0	2.8625	-0.62254452	-0.601109597	-0.62254452	-0.584030857	0.0245552632	0.0593968783	100	0	0	0	3
1150	27	0	2.875	-0.622884039	-0.602080926	-0.622884039	-0.585170253	0.0249925121	0.0593968783	100	0	0	0	3
1155	28	0	2.8875	-0.622399501	-0.603011657	-0.622884039	-0.586768458	0.0253583239	0.0593968783	100	0	0	0	3
1160	28	0	2.9	-0.62142075	-0.603877965	-0.622884039	-0.588065424	0.0256444346	0.0593968783	100	0	0	0	3
1165	28	0	2.9125	-0.620479941	-0.604688328	-0.622884039	-0.589027124	0.0261915392	0.0593968783	100	0	0	0	3
1170	28	0	2.925	-0.619683382	-0.605454734	-0.622884039	-0.589752275	0.0260450447	0.0593968783	100	0	0	0	3
1175	28	0	2.9375	-0.61914732	-0.60618961	-0.622884039	-0.590353828	0.0262247196	0.0593968783	100	0	0	0	3
1180	28	0	2.95	-0.618769232	-0.606899995	-0.622884039	-0.590965396	0.0264001898	0.0593968783	100	0	0	0	3
1185	28	0	2.9625	-0.618548909	-0.607589583	-0.622884039	-0.591534603	0.0265650316	0.0593968783	100	0	0	0	3
1190	28	0	2.975	-0.618477144	-0.608263147	-0.622884039	-0.5921882	0.026966311	0.0593968783	100	0	0	0	3
1195	28	0	2.9875	-0.618504851	-0.608921063	-0.622884039	-0.592865889	0.0268378542	0.0593968783	100	0	0	0	3
1200	29	0	3	-0.618635512	-0.609565303	-0.622884039	-0.593551317	0.0269507244	0.0593968783	100	0	0	0	3
1205	29	0	3.0125	-0.618874233	-0.610198376	-0.622884039	-0.594249376	0.027054871	0.0593968783	100	0	0	0	3
1210	29	0	3.025	-0.61920331	-0.610822225	-0.622884039	-0.594946793	0.0271620206	0.0593968783	100	0	0	0	3
1215	29	0	3.0375	-0.619569615	-0.611437795	-0.622884039	-0.595705686	0.0271783528	0.0593968783	100	0	0	0	3
1220	29	0	3.05	-0.619929649	-0.612043394	-0.622884039	-0.596547026	0.026337013	0.0593968783	100	0	0	0	3
1225	29	0	3.0625	-0.620296588	-0.612637133	-0.622884039	-0.597323145	0.0255608932	0.0593968783	100	0	0	0	3
1230	29	0	3.075	-0.620685031	-0.61322118	-0.622884039	-0.598045099	0.02483894	0.0593968783	100	0	0	0	3
1235	29	0	3.0875	-0.621088054	-0.613797254	-0.622884039	-0.598754943	0.0241290954	0.0593968783	100	0	0	0	3
1240	29	0	3.1	-0.621504852	-0.614366002	-0.622884039	-0.599444096	0.0234399422	0.0593968783	100	0	0	0	3
1245	30	0	3.1125	-0.62194141	-0.614928435	-0.622884039	-0.600195194	0.0226888442	0.0593968783	100	0	0	0	3
1250	30	0	3.125	-0.622390982	-0.61548333	-0.622884039	-0.600911845	0.021972194	0.0593968783	100	0	0	0	3
1255	30	0	3.1375	-0.62284009	-0.616031536	-0.622884039	-0.601616956	0.0212670824	0.0593968783	100	0	0	0	3
1260	30	0	3.15	-0.623280658	-0.616573128	-0.623280658	-0.602329294	0.0209513633	0.0593968783	100	0	0	0	3
1265	30	0	3.1625	-0.623715667	-0.617107788	-0.623715667	-0.60303579	0.0206798764	0.0593968783	100	0	0	0	3
1270	30	0	3.175	-0.624153083	-0.61763572	-0.624153083	-0.60369927	0.0204538131	0.0593968783	100	0	0	0	3
1275	30	0	3.1875	-0.624595009	-0.618158113	-0.624595009	-0.604605989	0.0199890201	0.0593968783	100	0	0	0	3
1280	30	0	3.2	-0.625036447	-0.618668875	-0.625036447	-0.606133624	0.0189028232	0.0593968783	100	0	0	0	3
1285	31	0	3.2125	-0.625469395	-0.619152269	-0.625469395	-0.607536452	0.0179329424	0.0593968783	100	0	0	0	3
1290	31	0	3.225	-0.625887764	-0.619611052	-0.625887764	-0.608748616	0.0171391487	0.0593968783	100	0	0	0	3
1295	31	0	3.2375	-0.626292009	-0.620049637	-0.626292009	-0.609672344	0.0166196648	0.0593968783	100	0	0	0	3
1300	31	0	3.25	-0.626688048	-0.620475029	-0.626688048	-0.610533698	0.0161543495	0.0593968783	100	0	0	0	3
1305	31	0	3.2625	-0.62708149	-0.620888724	-0.62708149	-0.611711918	0.0153695723	0.0593968783	100	0	0	0	3
1310	31	0	3.275	-0.627473482	-0.621282763	-0.627473482	-0.613069166	0.0144043164	0.0593968783	100	0	0	0	3
1315	31	0	3.2875	-0.627859894	-0.621652531	-0.627859894	-0.614255705	0.0136041887	0.0593968783	100	0	0	0	3
1320	31	0	3.3	-0.628235248	-0.62200202	-0.628235248	-0.615218624	0.0130166244	0.0593968783	100	0	0	0	3
1325	31	0	3.3125	-0.628597454	-0.622336491	-0.628597454	-0.61741595	0.0111815039	0.0593968783	100	0	0	0	3
1330	32	0	3.325	-0.628949388	-0.622624827	-0.628949388	-0.618477144	0.0104722436	0.0593968783	100	0	0	0	3
1335	32	0	3.3375	-0.629296415	-0.622850848	-0.629296415	-0.618477144	0.0108192709	0.0593968783	100	0	0	0	3
1340	32	0	3.35	-0.629641612	-0.623051799	-0.629641612	-0.618477144	0.0111644671	0.0593968783	100	0	0	0	3
