Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	Progress	dGMaxMin	CriteriaType	CriteriaVarType	CriteriaPercentage
695	17	0	1.7375	0	0	0	0	0	5e-006	0	0	0	0	3
700	17	0	1.75	0	0	0	0	0	5e-006	0	0	0	0	3
705	17	0	1.7625	0	0	0	0	0	5e-006	0	0	0	0	3
710	17	0	1.775	0	0	0	0	0	5e-006	0	0	0	0	3
715	17	0	1.7875	0	0	0	0	0	5e-006	0	0	0	0	3
720	18	0	1.8	0	0	0	0	0	5e-006	0	0	0	0	3
725	18	0	1.8125	0	0	0	0	0	5e-006	0	0	0	0	3
730	18	0	1.825	0	0	0	0	0	5e-006	0	0	0	0	3
735	18	0	1.8375	0	0	0	0	0	5e-006	0	0	0	0	3
740	18	0	1.85	0	0	0	0	0	5e-006	0	0	0	0	3
745	18	0	1.8625	0	0	0	0	0	5e-006	0	0	0	0	3
750	18	0	1.875	0	0	0	0	0	5e-006	0	0	0	0	3
755	18	0	1.8875	0	0	0	0	0	5e-006	0	0	0	0	3
760	18	0	1.9	0	0	0	0	0	5e-006	0	0	0	0	3
765	19	0	1.9125	0	0	0	0	0	5e-006	0	0	0	0	3
770	19	0	1.925	0	0	0	0	0	5e-006	0	0	0	0	3
775	19	0	1.9375	0	0	0	0	0	5e-006	0	0	0	0	3
780	19	0	1.95	0	0	0	0	0	5e-006	0	0	0	0	3
785	19	0	1.9625	0	0	0	0	0	5e-006	0	0	0	0	3
790	19	0	1.975	0	0	0	0	0	5e-006	0	0	0	0	3
795	19	0	1.9875	0	0	0	0	0	5e-006	0	0	0	0	3
800	19	0	2	0	0	0	0	0	5e-006	0	0	0	0	3
805	19	0	2.0125	0	0	0	0	0	5e-006	0	0	0	0	3
810	20	0	2.025	0	0	0	0	0	5e-006	0	0	0	0	3
815	20	0	2.0375	0	0	0	0	0	5e-006	0	0	0	0	3
820	20	0	2.05	0	0	0	0	0	5e-006	0	0	0	0	3
